,customer_id,age,income,purchase_amount,gender,region,total_purchases,preferred_product_category,customer_loyalty_score,signup_date,last_purchase_date,customer_days,customer_segment,age_segment,clv_segment
1012,1013,52.0,43200.0,827.6214248444145,Female,South,46.0,Toys,28.989549205137124,2022-02-11,2022-05-28,106 days,Very New,old,Low
1013,1014,18.0,50500.0,573.6799106165483,Male,West,45.0,Clothing,53.18213616419428,2022-06-03,2023-10-10,494 days,Regular,young,Low
1015,1016,65.0,91700.0,1461.4642704364708,Female,South,16.0,Clothing,47.47550617686376,2021-03-18,2023-04-30,773 days,Loyal,Very Old,Medium
1016,1017,72.0,26400.0,1630.03235723261,Female,South,2.0,Electronics,64.51056765863919,2021-08-22,2023-03-05,560 days,Regular,Very Old,High
1019,1020,34.0,81600.0,783.3960575146014,Female,West,29.0,Electronics,13.803091519663656,2022-04-09,2022-05-19,40 days,Very New,mid,Low
1020,1021,22.0,40600.0,1023.2378658909256,Male,North,31.0,Home & Garden,3.8663386178099945,2021-09-28,2022-12-12,440 days,Regular,young,Medium
1022,1023,22.0,35000.0,1504.9082899687676,Female,North,10.0,Home & Garden,9999.0,2022-04-14,2022-06-12,59 days,Very New,young,High
1025,1026,70.0,56600.0,158.04446315078437,Male,East,15.0,Electronics,45.58894241342409,2022-12-20,2023-07-10,202 days,Very New,Very Old,
1026,1027,40.0,62300.0,1788.9413635942144,Male,North,44.0,Home & Garden,3.881198102684702,2021-09-27,2022-04-22,207 days,Very New,mid,High
1027,1028,54.0,47800.0,787.9118537507668,Female,West,31.0,Clothing,3.486590631702557,2022-08-28,2022-12-23,117 days,Very New,old,Low
1029,1030,54.0,35900.0,1454.8985834384123,Female,North,41.0,Toys,35.3081157400866,2021-06-26,2021-12-31,188 days,Very New,old,Medium
1031,1032,27.0,22000.0,1727.7294513586355,Male,South,45.0,Health,49.39872654301404,2022-11-22,2023-01-04,43 days,Very New,young,High
1032,1033,36.0,96500.0,645.6743394279501,Female,East,26.0,Health,36.06696643093027,2022-10-03,2023-05-26,235 days,New,mid,Low
1033,1034,34.0,28600.0,1707.3805345793146,Male,East,38.0,Toys,55.54413024408264,2022-09-29,2023-09-21,357 days,New,mid,High
1034,1035,38.0,106900.0,101.04920986120386,Male,West,36.0,Health,72.08252280828007,2021-01-27,2022-10-23,634 days,Regular,mid,
1036,1037,26.0,96200.0,1254.568006444826,Male,West,3.0,Electronics,15.70836476289097,2021-03-01,2021-11-09,253 days,New,young,Medium
1040,1041,62.0,76900.0,687.7884541873681,Female,East,41.0,Clothing,75.08303636863344,2021-09-27,2022-12-04,433 days,Regular,old,Low
1041,1042,30.0,90400.0,375.6075672513899,Female,East,27.0,Toys,22.280684240028517,2021-04-26,2022-10-08,530 days,Regular,young,
1042,1043,21.0,20400.0,577.0742312706064,Male,West,1.0,Home & Garden,99.42996338040386,2021-09-02,2023-01-27,512 days,Regular,young,Low
1043,1044,79.0,64000.0,925.999157855855,Female,South,17.0,Home & Garden,16.783152136480915,2022-10-22,2023-04-22,182 days,Very New,Very Old,Low
1044,1045,18.0,102400.0,961.2639936038552,Male,North,48.0,Toys,78.87717155654934,2022-08-27,2023-05-29,275 days,New,young,Low
1045,1046,66.0,82500.0,1570.3404580674598,Male,East,34.0,Health,70.50444718255345,2021-03-26,2022-05-31,431 days,Regular,Very Old,High
1049,1050,45.0,20400.0,246.18953441096372,Female,East,34.0,Clothing,85.23740974825584,2022-06-20,2023-01-19,213 days,Very New,mid,
1050,1051,48.0,95300.0,525.5996334532249,Male,West,40.0,Health,38.61869441194644,2021-03-30,2023-03-30,730 days,Loyal,mid,Low
1051,1052,25.0,105400.0,1659.393397734458,Female,East,25.0,Clothing,6.117988091840654,2022-07-03,2023-09-29,453 days,Regular,young,High
1052,1053,56.0,120000.0,768.4281964797832,Female,East,2.0,Toys,37.44191769022967,2022-05-22,2023-05-17,360 days,New,old,Low
1053,1054,43.0,50700.0,1962.7394864118075,Male,East,34.0,Toys,20.73126732427414,2022-02-12,2022-08-31,200 days,Very New,mid,High
1054,1055,75.0,45900.0,943.181497425114,Female,South,26.0,Clothing,93.92070170650176,2021-09-28,2023-06-29,639 days,Regular,Very Old,Low
1056,1057,71.0,75800.0,816.5679419370964,Male,South,9.0,Toys,5.083266421334864,2022-05-09,2023-11-03,543 days,Regular,Very Old,Low
1060,1061,67.0,46800.0,1104.085410438789,Male,West,29.0,Clothing,90.62964019071607,2021-12-16,2022-02-20,66 days,Very New,Very Old,Medium
1061,1062,29.0,33300.0,1888.680660509371,Female,East,25.0,Home & Garden,11.227960583907436,2021-11-24,2023-11-02,708 days,Loyal,young,High
1062,1063,18.0,84000.0,516.7628267375273,Female,West,38.0,Home & Garden,44.02900460086961,2021-10-13,2023-08-06,662 days,Loyal,young,Low
1063,1064,71.0,59500.0,219.11420952521985,Female,North,44.0,Health,93.18832818364258,2021-02-04,2023-01-22,717 days,Loyal,Very Old,
1064,1065,61.0,75600.0,798.6577404964461,Female,North,25.0,Toys,14.521168671467056,2022-06-17,2023-08-08,417 days,New,old,Low
1067,1068,47.0,77200.0,705.4698356270487,Female,South,44.0,Health,3.0058312201998505,2022-05-02,2022-11-21,203 days,Very New,mid,Low
1069,1070,74.0,66900.0,713.3933884259737,Female,North,37.0,Electronics,95.27928270829128,2022-06-08,2022-08-11,64 days,Very New,Very Old,Low
1070,1071,34.0,64700.0,1242.0947743290271,Male,North,16.0,Home & Garden,57.1092608986254,2021-05-26,2023-12-06,924 days,Very Old,mid,Medium
1075,1076,54.0,21400.0,1739.7429159339324,Female,West,20.0,Health,22.776040309328828,2021-09-29,2023-10-01,732 days,Loyal,old,High
1076,1077,38.0,100400.0,1137.98691863448,Female,North,9.0,Clothing,10.18373415997994,2022-06-18,2023-05-11,327 days,New,mid,Medium
1077,1078,31.0,110800.0,1042.922631871465,Male,East,23.0,Electronics,72.89330117180371,2022-09-22,2023-04-25,215 days,New,young,Medium
1078,1079,19.0,55500.0,583.5087569632684,Female,West,39.0,Home & Garden,18.056501667522472,2021-04-05,2023-09-22,900 days,Very Old,young,Low
1081,1082,56.0,59000.0,1376.6455362900056,Male,North,19.0,Toys,3.9570961811353778,2021-09-14,2021-12-17,94 days,Very New,old,Medium
1084,1085,51.0,46500.0,545.1129032537217,Male,West,43.0,Electronics,15.26968104465608,2022-03-12,2023-09-06,543 days,Regular,old,Low
1087,1088,51.0,39600.0,849.8896253952688,Male,South,21.0,Health,35.65657573377936,2021-01-19,2021-02-26,38 days,Very New,old,Low
1091,1092,44.0,75700.0,345.906561925158,Female,South,7.0,Electronics,96.29802480652717,2021-06-09,2021-10-10,123 days,Very New,mid,
1092,1093,68.0,46100.0,146.48193951318763,Female,West,22.0,Clothing,39.0729056209689,2021-04-10,2023-03-17,706 days,Loyal,Very Old,
1094,1095,69.0,27700.0,456.2318152714957,Male,West,23.0,Health,66.5772421060789,2021-02-18,2021-08-06,169 days,Very New,Very Old,
1095,1096,74.0,111100.0,1040.304272228866,Male,North,15.0,Toys,80.94785841221682,2022-11-08,2023-01-15,68 days,Very New,Very Old,Medium
1096,1097,55.0,21300.0,222.68682747475444,Female,West,30.0,Home & Garden,62.62149908585452,2022-02-19,2022-11-11,265 days,New,old,
1097,1098,50.0,66100.0,1508.5061596122966,Female,North,34.0,Toys,69.86102220544285,2021-02-28,2023-09-24,938 days,Very Old,old,High
1098,1099,41.0,87500.0,1814.3423684815743,Male,North,13.0,Clothing,37.29315685666111,2021-07-02,2021-09-17,77 days,Very New,mid,High
1103,1104,59.0,117900.0,40.89122245137591,Female,South,34.0,Home & Garden,0.1256795393811183,2022-07-09,2023-08-14,401 days,New,old,
1104,1105,68.0,86500.0,800.2985024935161,Male,North,34.0,Home & Garden,93.37621198067512,2021-12-20,2022-04-17,118 days,Very New,Very Old,Low
1105,1106,34.0,80100.0,1704.884760825464,Male,South,36.0,Home & Garden,30.60152412145538,2021-08-01,2022-11-10,466 days,Regular,mid,High
1106,1107,22.0,58700.0,704.8005387910332,Male,West,35.0,Health,19.66320424660023,2021-07-08,2022-01-16,192 days,Very New,young,Low
1109,1110,27.0,98500.0,1608.0357751600798,Male,South,14.0,Home & Garden,47.45464264481737,2021-05-17,2021-07-12,56 days,Very New,young,High
1110,1111,73.0,92800.0,337.97551618575096,Female,North,34.0,Electronics,6.935167101859663,2021-01-30,2023-07-26,907 days,Very Old,Very Old,
1111,1112,34.0,98600.0,1083.9341837494987,Male,West,48.0,Home & Garden,5.267315620545087,2021-05-26,2022-08-24,455 days,Regular,mid,Medium
1112,1113,27.0,92900.0,400.071769211537,Male,North,11.0,Clothing,29.29107655380726,2022-04-13,2022-08-30,139 days,Very New,young,
1113,1114,34.0,79000.0,1444.0841497074107,Male,South,13.0,Electronics,29.576613119709585,2022-09-09,2023-02-04,148 days,Very New,mid,Medium
1115,1116,37.0,99100.0,646.1059426753935,Male,East,2.0,Clothing,40.47915943205342,2021-07-10,2023-09-18,800 days,Loyal,mid,Low
1116,1117,41.0,22500.0,1693.0422902074008,Female,East,34.0,Electronics,28.402866820278227,2022-04-16,2022-05-21,35 days,Very New,mid,High
1119,1120,23.0,82200.0,816.698640430486,Female,West,4.0,Clothing,88.60190180435904,2021-01-01,2022-04-11,465 days,Regular,young,Low
1121,1122,19.0,88400.0,1258.4465596408295,Female,East,26.0,Home & Garden,16.287222816434788,2021-03-05,2023-06-07,824 days,Loyal,young,Medium
1122,1123,30.0,56600.0,326.6179966760661,Male,North,28.0,Electronics,54.72927643469817,2021-02-22,2022-04-19,421 days,New,young,
1123,1124,79.0,56400.0,758.5396744223888,Female,West,3.0,Toys,63.075350298143086,2021-09-19,2022-10-17,393 days,New,Very Old,Low
1125,1126,60.0,75300.0,1397.674034542676,Male,South,10.0,Clothing,37.73484566398125,2021-10-29,2022-06-06,220 days,New,old,Medium
1126,1127,65.0,89400.0,1889.533499925293,Male,South,18.0,Home & Garden,61.82003428645584,2021-08-22,2023-02-23,550 days,Regular,Very Old,High
1127,1128,28.0,114300.0,1991.1117166714157,Male,West,27.0,Electronics,87.81810458043095,2021-03-14,2022-02-19,342 days,New,young,High
1128,1129,68.0,41100.0,911.5480846743496,Male,West,31.0,Clothing,44.995378578085,2021-12-23,2021-12-30,7 days,Very New,Very Old,Low
1131,1132,40.0,26200.0,1697.593431726193,Female,South,1.0,Home & Garden,13.65669267033004,2021-01-06,2022-03-19,437 days,Regular,mid,High
1134,1135,48.0,61900.0,696.894222220339,Female,East,34.0,Electronics,23.842370049535557,2021-05-17,2022-05-24,372 days,New,mid,Low
1135,1136,28.0,118700.0,1971.891245711604,Male,West,39.0,Clothing,0.2007045838974042,2022-02-08,2022-04-11,62 days,Very New,young,High
1139,1140,21.0,102100.0,37.37887965690034,Male,West,18.0,Toys,26.27899723554192,2021-07-25,2022-12-24,517 days,Regular,young,
1140,1141,57.0,28100.0,776.6231594754559,Male,South,21.0,Home & Garden,24.053789330505023,2022-02-14,2023-04-22,432 days,Regular,old,Low
1142,1143,73.0,82400.0,94.04604100941864,Female,East,4.0,Toys,84.12262245742964,2021-02-05,2021-06-23,138 days,Very New,Very Old,
1143,1144,42.0,35100.0,1020.6232078817408,Male,West,13.0,Clothing,17.033163436986953,2021-08-18,2022-10-08,416 days,New,mid,Medium
1145,1146,49.0,60600.0,1276.421806128219,Female,South,29.0,Electronics,999.0,2022-11-26,2023-01-01,36 days,Very New,old,Medium
1147,1148,44.0,41900.0,259.0783390754266,Female,South,13.0,Electronics,60.33139044459218,2021-05-11,2023-10-27,899 days,Very Old,mid,
1148,1149,46.0,88100.0,1954.3917813307128,Female,South,27.0,Toys,90.31525112022932,2022-07-31,2023-05-28,301 days,New,mid,High
1150,1151,67.0,44100.0,901.642569034115,Male,East,49.0,Home & Garden,81.06720567624114,2021-07-05,2022-03-04,242 days,New,Very Old,Low
1152,1153,75.0,112500.0,1629.864338483958,Male,North,38.0,Clothing,70.29492911786699,2021-07-05,2023-07-22,747 days,Loyal,Very Old,High
1153,1154,68.0,110200.0,216.4746002674006,Male,West,19.0,Toys,9.294746645370632,2021-10-01,2022-05-24,235 days,New,Very Old,
1154,1155,36.0,72000.0,868.7156728328929,Female,East,1.0,Home & Garden,1.608008640590597,2022-10-25,2023-06-26,244 days,New,mid,Low
1155,1156,38.0,119500.0,1264.4342970676837,Female,South,40.0,Toys,16.85596720562218,2021-12-18,2022-10-07,293 days,New,mid,Medium
1157,1158,35.0,56200.0,1262.386439556824,Female,West,21.0,Toys,72.51376641998436,2021-05-31,2023-04-04,673 days,Loyal,mid,Medium
1158,1159,45.0,25900.0,1848.8563783483123,Female,North,22.0,Electronics,55.70068206893427,2022-01-19,2023-11-28,678 days,Loyal,mid,High
1159,1160,59.0,106700.0,1995.0858997218963,Female,West,15.0,Home & Garden,52.59508645456058,2021-02-05,2022-07-20,530 days,Regular,old,High
1160,1161,78.0,56700.0,84.25313204553791,Male,North,39.0,Electronics,25.28673003281405,2021-11-22,2022-09-09,291 days,New,Very Old,
1162,1163,38.0,42400.0,634.408089267561,Female,South,39.0,Clothing,20.65479697688959,2022-04-11,2023-04-28,382 days,New,mid,Low
1163,1164,23.0,47000.0,810.2696788810329,Female,West,32.0,Toys,40.027700741448015,2021-04-05,2021-10-30,208 days,Very New,young,Low
1164,1165,18.0,98000.0,499.66917201783946,Male,East,49.0,Home & Garden,74.0143206760953,2021-05-14,2023-01-26,622 days,Regular,young,
1165,1166,22.0,20300.0,422.9062292195188,Female,East,4.0,Home & Garden,25.451661653646998,2021-06-11,2021-06-13,2 days,Very New,young,
1168,1169,43.0,32000.0,113.0451519861726,Female,North,32.0,Toys,88.54408485107929,2021-12-22,2023-02-22,427 days,New,mid,
1169,1170,63.0,72900.0,690.8497827775993,Male,South,4.0,Electronics,23.291456088903335,2021-08-28,2022-01-03,128 days,Very New,old,Low
1170,1171,51.0,101500.0,822.1941362832451,Male,South,1.0,Toys,45.085668261760894,2022-07-18,2022-12-28,163 days,Very New,old,Low
1172,1173,31.0,78700.0,1265.1683360365876,Female,West,7.0,Health,33.51531426223207,2021-06-16,2023-05-12,695 days,Loyal,young,Medium
1173,1174,43.0,106100.0,1287.9538783555972,Male,South,9.0,Health,50.6880444032203,2021-05-20,2021-10-07,140 days,Very New,mid,Medium
1174,1175,62.0,76700.0,1703.9983720906223,Female,North,1.0,Electronics,73.27402143357924,2021-05-19,2021-11-12,177 days,Very New,old,High
1175,1176,44.0,47900.0,1486.9211514027313,Female,North,16.0,Toys,19.807712005863177,2021-08-23,2023-03-27,581 days,Regular,mid,Medium
1176,1177,26.0,97900.0,1094.2951873925922,Male,West,18.0,Clothing,21.809212840646587,2021-01-03,2021-05-31,148 days,Very New,young,Medium
1177,1178,43.0,30600.0,1314.1018046879517,Male,East,47.0,Toys,63.15778405210494,2021-09-13,2023-10-06,753 days,Loyal,mid,Medium
1178,1179,74.0,104800.0,562.4977874551759,Female,North,6.0,Clothing,38.24577834543116,2022-01-06,2022-10-31,298 days,New,Very Old,Low
1179,1180,64.0,57000.0,1194.251256135368,Male,South,2.0,Toys,48.20948672323478,2021-10-05,2022-02-11,129 days,Very New,Very Old,Medium
1182,1183,64.0,32900.0,0.0,Female,West,45.0,Health,65.24993806091712,2021-08-04,2022-05-07,276 days,New,Very Old,
1183,1184,73.0,86700.0,597.5530324287404,Female,East,23.0,Health,65.67750416599722,2021-09-27,2023-10-30,763 days,Loyal,Very Old,Low
1184,1185,47.0,88900.0,1850.1329427640649,Male,East,43.0,Electronics,80.36119429560182,2022-04-21,2023-01-08,262 days,New,mid,High
1186,1187,65.0,29800.0,592.702927582943,Male,South,43.0,Home & Garden,6.480982565386251,2021-03-05,2023-09-24,933 days,Very Old,Very Old,Low
1187,1188,78.0,106200.0,751.3211775770759,Female,West,8.0,Toys,34.21729826868402,2022-04-05,2022-05-13,38 days,Very New,Very Old,Low
1188,1189,34.0,62800.0,1334.2106224782665,Female,South,39.0,Electronics,98.931618350921,2021-01-16,2022-09-14,606 days,Regular,mid,Medium
1189,1190,43.0,98500.0,254.11201709483825,Male,North,25.0,Toys,19.65102888079188,2022-07-18,2023-06-08,325 days,New,mid,
1190,1191,53.0,28100.0,1908.8115207376768,Female,East,16.0,Home & Garden,58.672907841468856,2021-01-19,2021-12-20,335 days,New,old,High
1192,1193,25.0,61200.0,1162.8878245577214,Male,West,17.0,Home & Garden,58.65585607473541,2021-04-03,2022-03-08,339 days,New,young,Medium
1193,1194,66.0,31400.0,1354.5949775014144,Female,North,18.0,Home & Garden,37.227025812667726,2021-01-17,2023-01-09,722 days,Loyal,Very Old,Medium
1195,1196,78.0,114800.0,691.1106551899284,Female,North,15.0,Electronics,36.166490253609496,2022-05-03,2022-05-23,20 days,Very New,Very Old,Low
1197,1198,32.0,35100.0,173.41628810892405,Male,West,43.0,Health,96.086281628198,2021-01-10,2021-02-06,27 days,Very New,young,
1198,1199,64.0,72400.0,578.981391737226,Female,East,5.0,Electronics,71.50318415582863,2022-12-25,2023-06-19,176 days,Very New,Very Old,Low
1200,1201,39.0,97100.0,527.6977948439048,Female,North,15.0,Toys,43.59692660003781,2022-05-04,2022-06-08,35 days,Very New,mid,Low
1201,1202,31.0,41300.0,1869.276388806148,Female,South,42.0,Home & Garden,10.996482813170616,2021-05-24,2023-07-04,771 days,Loyal,young,High
1203,1204,45.0,68600.0,1598.8408286574015,Male,East,34.0,Home & Garden,25.971110406633013,2022-05-30,2022-11-28,182 days,Very New,mid,High
1204,1205,40.0,28700.0,1025.7384099746882,Female,North,48.0,Home & Garden,48.67793508015437,2022-04-15,2022-12-17,246 days,New,mid,Medium
1205,1206,31.0,21400.0,1505.654936123513,Male,South,19.0,Electronics,46.09797866933572,2022-01-12,2023-10-28,654 days,Loyal,young,High
1206,1207,41.0,86700.0,635.2163500566659,Female,South,8.0,Home & Garden,43.34082173718403,2022-10-30,2023-01-02,64 days,Very New,mid,Low
1207,1208,19.0,39900.0,1038.6894125778367,Female,North,47.0,Home & Garden,49.5977466692741,2022-05-09,2023-09-16,495 days,Regular,young,Medium
1209,1210,43.0,61900.0,944.4186362637467,Male,East,5.0,Clothing,29.83536306528833,2022-04-29,2023-01-24,270 days,New,mid,Low
1212,1213,73.0,30300.0,1440.3782510120063,Male,East,22.0,Home & Garden,46.6606265926182,2021-03-16,2023-02-18,704 days,Loyal,Very Old,Medium
1213,1214,68.0,107400.0,898.2554240870354,Female,South,44.0,Health,20.00492331463749,2021-02-09,2023-04-14,794 days,Loyal,Very Old,Low
1214,1215,24.0,87700.0,1878.9764107817005,Male,North,23.0,Electronics,55.81922352997577,2021-10-29,2022-04-06,159 days,Very New,young,High
1216,1217,64.0,104100.0,961.4179402148584,Female,South,9.0,Health,3.6788916718830778,2021-03-03,2021-11-08,250 days,New,Very Old,Low
1218,1219,63.0,42100.0,1384.4597591816012,Female,East,20.0,Electronics,12.825511212041752,2021-09-02,2021-09-03,1 days,Very New,old,Medium
1219,1220,60.0,90800.0,1730.0092837859693,Female,North,28.0,Home & Garden,36.803879911690565,2021-01-18,2023-10-14,999 days,Very Old,old,High
1221,1222,77.0,91400.0,865.1794910142773,Male,South,37.0,Toys,43.248000042192736,2022-02-02,2023-12-02,668 days,Loyal,Very Old,Low
1223,1224,35.0,32500.0,80.22344399977659,Male,North,44.0,Home & Garden,59.67765959309443,2021-07-08,2023-09-07,791 days,Loyal,mid,
1224,1225,75.0,109900.0,1459.216274156748,Male,North,33.0,Health,29.5371182707486,2022-09-12,2023-09-15,368 days,New,Very Old,Medium
1225,1226,55.0,76700.0,1750.547069191257,Male,North,20.0,Toys,5.170299984067017,2021-04-14,2021-10-27,196 days,Very New,old,High
1226,1227,52.0,101300.0,457.010920169949,Female,West,48.0,Toys,76.75951182531763,2022-10-08,2023-06-20,255 days,New,old,
1227,1228,68.0,66100.0,333.7271136360138,Male,North,30.0,Toys,35.25271266784217,2021-12-10,2023-05-24,530 days,Regular,Very Old,
1228,1229,32.0,83700.0,143.16608122086814,Male,South,44.0,Electronics,88.97247409999693,2022-01-06,2022-05-01,115 days,Very New,young,
1229,1230,42.0,30400.0,1648.9517850000686,Female,West,9.0,Home & Garden,39.505677360325045,2021-02-02,2022-03-12,403 days,New,mid,High
1230,1231,72.0,116200.0,636.536240987317,Female,South,45.0,Toys,71.76586061377073,2022-01-09,2023-03-17,432 days,Regular,Very Old,Low
1231,1232,54.0,88500.0,815.3598476643574,Male,South,49.0,Clothing,93.95647032346793,2021-06-27,2021-06-30,3 days,Very New,old,Low
1232,1233,45.0,37700.0,1015.4453793870324,Male,East,17.0,Health,65.11524506354797,2021-01-12,2023-06-02,871 days,Very Old,mid,Medium
1233,1234,27.0,90300.0,1682.1174037349106,Female,North,36.0,Home & Garden,41.34889133975048,2022-04-01,2023-05-27,421 days,New,young,High
